Model,Feature,Importance
cleaned_insurance 1_GradientBoostingRegressor,external_eef_organisation_type_government,0.0
cleaned_insurance 1_GradientBoostingRegressor,external_eef_organisation_type_energy,0.0
cleaned_communication 2_Lasso,process_pmf_development_methodologies_rapid_application_development_rad,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_max_team_size,0.0
cleaned_insurance 2_Lasso,external_eef_organisation_type_utilities,0.0
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_education_institution,0.0
cleaned_insurance 2_Lasso,project_prf_application_group_real_time_application,0.0
cleaned_insurance 2_Lasso,process_pmf_development_methodologies_agile_development,0.0
cleaned_government 3_RandomForestRegressor,project_prf_case_tool_used_yes,0.0
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_financial_banking_insurance_stock,0.0
cleaned_insurance 2_Lasso,process_pmf_development_methodologies_joint_application_development_jad,0.0
cleaned_insurance 2_Lasso,process_pmf_development_methodologies_missing,0.0
cleaned_communication 2_Lasso,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0
cleaned_communication 2_Lasso,external_eef_industry_sector_communication,0.0
cleaned_insurance 2_Lasso,process_pmf_development_methodologies_multifunctional_teams,0.0
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_financial_property_and_business_services,0.0
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_government,0.0
cleaned_government 3_RandomForestRegressor,tech_tf_architecture_multi_tier_with_web_public_interface,0.0
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_medical_and_health_care,0.0
cleaned_insurance 2_Lasso,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0
cleaned_communication 2_Lasso,project_prf_application_group_infrastructure_software,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_xs,0.0
cleaned_serviceindustry 1_GradientBoostingRegressor,project_prf_team_size_group_5_8,0.0
cleaned_insurance 2_Lasso,project_prf_relative_size_m2,0.0
cleaned_government 3_RandomForestRegressor,project_prf_team_size_group_3_4,0.0
cleaned_insurance 2_Lasso,project_prf_max_team_size,0.0
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_banking,0.0
cleaned_insurance 2_Lasso,process_pmf_docs,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_client_server_don_t_know,0.0
cleaned_insurance 1_GradientBoostingRegressor,external_eef_industry_sector_insurance,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_relative_size_m2,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_relative_size_xl,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier_client_server,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier_with_web_public_interface,0.0
cleaned_communication 3_LassoLars,tech_tf_dbms_used_yes,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_architecture_stand_alone_1,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_team_size_group_3_4,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_year_of_project,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_case_tool_used_don_t_know,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_case_tool_used_missing,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_case_tool_used_yes,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_client_server_missing,0.0
cleaned_financial 1_GradientBoostingRegressor,tech_tf_tools_used,0.0
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_unified_process,0.0
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_spiral,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_client_server_yes,0.0
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_multifunctional_teams,0.0
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_missing,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_functional_size,0.0
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_joint_application_development_jad,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_max_team_size,0.0
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_agile_development,0.0
cleaned_financial 1_GradientBoostingRegressor,process_pmf_docs,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_dbms_used_missing,0.0
cleaned_insurance 1_GradientBoostingRegressor,project_prf_application_group_real_time_application,0.0
cleaned_government 3_RandomForestRegressor,project_prf_team_size_group_1,0.0
cleaned_insurance 2_Lasso,tech_tf_architecture_multi_tier_client_server,0.0
cleaned_medical 2_LGBMRegressor,project_prf_team_size_group_3_4,0.0
cleaned_government 3_RandomForestRegressor,project_prf_relative_size_xs,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_year_of_project,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_architecture_multi_tier,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_architecture_missing,0.0
cleaned_government 2_ExtraTreesRegressor,project_prf_team_size_group_3_4,0.0
cleaned_government 2_ExtraTreesRegressor,project_prf_team_size_group_1,0.0
cleaned_government 2_ExtraTreesRegressor,project_prf_relative_size_xs,0.0
cleaned_government 2_ExtraTreesRegressor,project_prf_relative_size_missing,0.0
cleaned_government 2_ExtraTreesRegressor,functional_size_group_xl_3000_8999,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_functional_size,0.0
cleaned_government 2_ExtraTreesRegressor,tech_tf_language_type_apg,0.0
cleaned_medical 2_LGBMRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0
cleaned_medical 2_LGBMRegressor,process_pmf_development_methodologies_unified_process,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_max_team_size,0.0
cleaned_government 2_ExtraTreesRegressor,tech_tf_development_platform_pc,0.0
cleaned_government 2_ExtraTreesRegressor,tech_tf_development_platform_multi,0.0
cleaned_medical 2_LGBMRegressor,process_pmf_development_methodologies_lean,0.0
cleaned_government 2_ExtraTreesRegressor,tech_tf_development_platform_mr,0.0
cleaned_medical 1_GradientBoostingRegressor,process_pmf_docs,0.0
cleaned_government 2_ExtraTreesRegressor,project_prf_development_type_re_development,0.0
cleaned_medical 1_GradientBoostingRegressor,tech_tf_tools_used,0.0
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_development_platform_proprietary,0.0
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_banking,0.0
cleaned_government 2_ExtraTreesRegressor,process_pmf_development_methodologies_unified_process,0.0
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_communications,0.0
cleaned_government 2_ExtraTreesRegressor,process_pmf_development_methodologies_agile_development,0.0
cleaned_medical 2_LGBMRegressor,project_prf_team_size_group_31_40,0.0
cleaned_government 2_ExtraTreesRegressor,process_pmf_docs,0.0
cleaned_financial 1_GradientBoostingRegressor,tech_tf_development_platform_missing,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_architecture_stand_alone,0.0
cleaned_insurance 3_LassoLars,tech_tf_architecture_stand_alone_1,0.0
cleaned_government 3_RandomForestRegressor,project_prf_development_type_re_development,0.0
cleaned_insurance 2_Lasso,tech_tf_architecture_stand_alone_1,0.0
cleaned_government 3_RandomForestRegressor,project_prf_relative_size_missing,0.0
cleaned_government 3_RandomForestRegressor,functional_size_group_xl_3000_8999,0.0
cleaned_insurance 2_Lasso,tech_tf_client_server_don_t_know,0.0
cleaned_government 3_RandomForestRegressor,tech_tf_language_type_apg,0.0
cleaned_financial 2_LGBMRegressor,external_eef_organisation_type_financial_property_and_business_services,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_development_type_new_development,0.0
cleaned_financial 1_GradientBoostingRegressor,functional_size_group_xl_3000_8999,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_development_type_re_development,0.0
cleaned_government 3_RandomForestRegressor,tech_tf_development_platform_pc,0.0
cleaned_government 3_RandomForestRegressor,tech_tf_development_platform_multi,0.0
cleaned_financial 1_GradientBoostingRegressor,functional_size_group_l_1000_2999,0.0
cleaned_communication 2_Lasso,tech_tf_development_platform_hand_held,0.0
cleaned_financial 1_GradientBoostingRegressor,tech_tf_development_platform_pc,0.0
cleaned_government 3_RandomForestRegressor,external_eef_industry_sector_government,0.0
cleaned_government 3_RandomForestRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0
cleaned_government 3_RandomForestRegressor,process_pmf_development_methodologies_scrum,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_dbms_used_missing,0.0
cleaned_government 3_RandomForestRegressor,process_pmf_development_methodologies_iterative,0.0
cleaned_government 3_RandomForestRegressor,process_pmf_development_methodologies_agile_development,0.0
cleaned_financial 1_GradientBoostingRegressor,tech_tf_language_type_5gl,0.0
cleaned_government 3_RandomForestRegressor,process_pmf_docs,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_client_server_missing,0.0
cleaned_government 3_RandomForestRegressor,tech_tf_primary_programming_language,0.0
cleaned_insurance 3_LassoLars,project_prf_relative_size_m2,0.0
cleaned_government 2_ExtraTreesRegressor,project_prf_case_tool_used_yes,0.0
cleaned_financial 2_LGBMRegressor,external_eef_organisation_type_financial_banking_insurance_stock,0.0
